Year,Season,Cruise,Region,Field_ID,TOW_ID,DATE_Deploy,TIME_Deploy,Decimal Latitude at deployment (WGS84),Decimal Longitude at deployment (WGS84),FLOW_METER_READING_deploy,DATE_Retrieve,TIME_Retrieve,decLat_Retrieve,decLong_Retrieve,FLOW_METER_READING_retrieve,Tow_length (m),vol_filtered_m3,WIND_SPEED,WIND_Direction,SEA_STATE,Ship Speed,SUM_micro_km2,SUM_Macro_km2,fibres_LTE5mm_ km2,beads_LTE5mm_ km2,polystyrene_LTE5mm_ km2,fragments_LTE5mm_ km2,film_LTE5mm_ km2,nurdles_LTE5mm_ km2,paint_flakes_LTE5mm_ km2,fibres_GT5mm_ km2,beads_GT5mm_ km2,polystyrene_GT5mm_ km2,fragments_GT5mm_ km2,film_GT5mm_ km2,nurdles_GT5mm_ km2,paint_flakes_GT5mm_ km2,SUM_micro_m3,SUM_Macro_m3,fibres_LTE5mm_m3,beads_LTE5mm_m3,polystyrene_LTE5mm_m3,fragments_LTE5mm_m3,film_LTE5mm_m3,nurdles_LTE5mm_m3,paint_flakes_LTE5mm_m3,fibres_GT5mm_m3,beads_GT5mm_m3,polystyrene_GT5mm_m3,fragments_GT5mm_m3,film_GT5mm_m3,nurdles_GT5mm_m3,paint_flakes_GT5mm_m3,SUM_LTE5mm_count,SUM_GT5mm_count,fibres_LTE5mm_count,beads_LTE5mm_count,polystyrene_LTE5mm_count,fragments_LTE5mm_count,film_LTE5mm_count,nurdles_LTE5mm_count,paint_flakes_LTE5mm_count,fibres_GT5mm_count,beads_GT5mm_count,polystyrene_GT5mm_count,fragments_GT5mm_count,film_GT5mm_count,nurdles_GT5mm_count,paint_flakes_GT5mm_count
2021,2020-2021,0121S,Forth and Tay,Firth of Tay 2,0121S_33,18/01/2021,14:53,55.90317,-1.99083,54570,18/01/2021,15:23,55.88483,-2.0085,64727,3047,80,18,237,3,3,1683,841,0,0,0,0,0,0,1683,841,0,0,0,0,0,0,0.0249,0.0125,0,0,0,0,0,0,0.0249,0.0125,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2021,2020-2021,0121S,Long Forties,Montrose Bank 1,0121S_34,19/01/2021,10:32,56.48733,-1.492,64727,19/01/2021,11:06,56.47583,-1.535,77003,3683,97,8,245,2,2.9,696,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,2020-2021,0321S,Clyde,Clyde 1,0321S_01,01/03/2021,08:30,55.30067,-5.24017,71005,01/03/2021,09:00,55.306,-5.22267,78417,2224,59,10,50,1,2.1,23063,2306,11531,3459,3459,4613,0,0,0,1153,0,0,0,1153,0,0,0.3417,0.0342,0.1708,0.0513,0.0513,0.0683,0,0,0,0.0171,0,0,0,0.0171,0,0,20,2,10,3,3,4,0,0,0,1,0,0,0,1,0,0
2021,2020-2021,0321S,Clyde,Clyde 2,0321S_02,01/03/2021,11:39,55.37067,-4.92617,78417,01/03/2021,12:09,55.391,-4.90367,87399,2695,71,12,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2020-2021,0321S,Clyde,Clyde 3,0321S_03,01/03/2021,14:01,55.41983,-4.9025,87399,01/03/2021,14:33,55.4295,-4.94617,97249,2955,78,10,0,1,3.1,22561,2603,2603,0,868,17354,0,0,1735,0,0,0,0,2603,0,0,0.3342,0.0386,0.0386,0,0.0129,0.2571,0,0,0.0257,0,0,0,0,0.0386,0,0,26,3,3,0,1,20,0,0,2,0,0,0,0,3,0,0
2021,2021-2022,1221A,Solway,Solway Firth 1,1221A_01,11/09/2021,10:25,54.79717,-3.789,97254,11/09/2021,10:58,54.768,-3.84017,14458,5161,136,not recorded,not recorded,4,4.6,3478,0,0,0,0,0,0,0,3478,0,0,0,0,0,0,0,0.0515,0,0,0,0,0,0,0,0.0515,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2021,2021-2022,1221A,Solway,Solway Firth 2,1221A_02,11/09/2021,11:01,54.7625,-3.84967,14458,11/09/2021,11:32,54.74517,-3.9095,32988,5559,146,not recorded,not recorded,4,4.3,923,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0.0137,0,0,0,0,0,0,0,0.0137,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021,2021-2022,1221A,Solway,Solway Firth 3,1221A_03,11/09/2021,12:41,54.70283,-4.13783,32988,11/09/2021,13:15,54.69067,-4.21217,53078,6027,159,not recorded,not recorded,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Solway,Solway Firth 4,1221A_04,11/09/2021,14:13,54.63917,-4.415,53078,11/09/2021,14:48,54.629,-4.498,76090,6904,182,not recorded,not recorded,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Solway,Solway Firth 6,1221A_05,11/09/2021,15:30,54.6255,-4.99567,76090,11/09/2021,17:01,54.6165,-4.93417,97133,6313,166,not recorded,not recorded,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Solway,Solway Firth 5,1221A_06,12/09/2021,07:43,54.77383,-5.14983,96427,12/09/2021,09:14,54.80767,-5.189,10355,4178,110,not recorded,not recorded,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Clyde 5,1221A_07,12/09/2021,12:07,55.35167,-5.0465,10355,12/09/2021,13:40,55.39483,-5.03533,26182,4748,125,not recorded,not recorded,3,4.8,1620,0,540,0,1080,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.008,0,0.016,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Clyde 4,1221A_08,12/09/2021,14:05,55.443,-4.96283,26182,12/09/2021,14:38,55.474,-4.91517,41204,4507,119,not recorded,not recorded,3,4.5,1138,0,569,0,0,0,0,0,569,0,0,0,0,0,0,0,0.0169,0,0.0084,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Clyde 2,1221A_09,13/09/2021,13:52,55.80217,-4.884,41204,13/09/2021,14:22,55.8055,-4.889,56233,4509,119,not recorded,not recorded,3,4.5,1137,0,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Clyde 1,1221A_10,13/09/2021,14:33,55.894,-4.92233,56233,13/09/2021,14:59,55.9375,-4.9115,73042,5043,133,not recorded,not recorded,3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 7,1221A_11,13/09/2021,16:01,55.9715,-4.82333,73042,13/09/2021,16:30,55.9985,-4.88567,90260,5165,136,not recorded,not recorded,3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 6,1221A_12,13/09/2021,17:10,55.974,-4.88467,5173,13/09/2021,17:40,56.01367,-4.877,10763,1677,44,not recorded,not recorded,3,4.2,0,1529,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,0,0.0227,0,0,0,0,0,0,0,0,0,0,0.0227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 1,1221A_13,14/09/2021,13:18,56.1945,-4.75817,10763,14/09/2021,13:50,56.15983,-4.80167,16352,1677,44,not recorded,not recorded,1,4.2,0,3059,0,0,0,0,0,0,0,3059,0,0,0,0,0,0,0,0.0453,0,0,0,0,0,0,0,0.0453,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 2,1221A_14,14/09/2021,14:22,56.18417,-4.775,16352,14/09/2021,14:52,56.14983,-4.8115,31597,4574,120,not recorded,not recorded,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 3,1221A_15,14/09/2021,15:37,56.16133,-4.79833,31597,14/09/2021,16:07,56.125,-4.82683,45791,4258,112,not recorded,not recorded,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 4,1221A_16,14/09/2021,16:30,56.07583,-4.87617,45791,14/09/2021,17:04,56.0315,-4.8885,62387,4979,131,not recorded,not recorded,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 5,1221A_17,14/09/2021,17:15,56.03233,-4.88633,62387,14/09/2021,17:42,55.9945,-4.88083,78323,4781,126,not recorded,not recorded,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Loch Long 6b,1221A_18,16/09/2021,10:25,55.96333,-4.88133,78323,16/09/2021,10:55,56.00627,-4.87317,94902,4974,131,not recorded,not recorded,1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1221A,Clyde,Clyde 3,1221A_19,16/09/2021,14:04,55.648,-5.02367,94902,16/09/2021,14:36,55.613,-4.98667,18504,7080,186,not recorded,not recorded,4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1721A,Forth & Tay,Tancred Bank,1721A_01,01/12/2021,12:08,56.02467,-3.54883,56560,01/12/2021,12:42,56.012,-3.48017,60333,1132,30,not recorded,not recorded,4,3.8,4531,0,0,2265,0,0,0,0,2265,0,0,0,0,0,0,0,0.0671,0,0,0.0336,0,0,0,0,0.0336,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021,2021-2022,1721A,Forth & Tay,Forth Estuary,1721A_02,01/12/2021,14:04,56.01,-3.44633,60333,01/12/2021,14:40,56.0085,-3.37067,73038,3812,100,not recorded,not recorded,4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1721A,Forth & Tay,Inner Firth of Forth,1721A_03,01/12/2021,14:47,56.00833,-3.38133,73038,01/12/2021,15:22,56.02233,-3.30533,99841,8041,212,not recorded,not recorded,3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1721A,Forth & Tay,inner Firth of Forth,1721A_04,01/12/2021,16:06,56.0185,-3.10283,54507,01/12/2021,16:42,56.04933,-2.98317,70889,4915,129,not recorded,not recorded,4,4.1,522,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0,0,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1721A,Forth & Tay,Inner Firth of Forth,1721A_05,01/12/2021,17:15,56.07817,-2.98317,70889,01/12/2021,17:51,56.09633,-2.901,88972,5425,143,not recorded,not recorded,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-2022,1721A,Forth & Tay,Inner Firth of Forth,1721A_06,01/12/2021,07:46,56.11117,-2.84817,88972,01/12/2021,08:22,56.12467,-2.7735,6793,5346,141,not recorded,not recorded,3,4.5,480,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0.0071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Forth and Tay,Forth_Tay3,0122S_01,05/01/2022,20:34,56.18567,-2.43117,6800,05/01/2022,21:15,56.1505,-2.3865,23953,5146,135,13,,3,3.7,4485,0,1993,0,498,997,0,498,498,0,0,0,0,0,0,0,0.0664,0,0.0295,0,0.0074,0.0148,0,0.0074,0.0074,0,0,0,0,0,0,0,9,0,4,0,1,2,0,1,1,0,0,0,0,0,0,0
2022,2021-2022,0122S,Forth and Tay,Forth_Tay1,0122S_02,05/01/2022,23:02,55.99483,-2.26333,23953,05/01/2022,23:41,55.96767,-2.2075,43008,5717,150,9,,3,3.8,449,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Forth and Tay,Forth_Tay2,0122S_03,06/01/2022,00:30,55.90817,-2.03033,43008,06/01/2022,01:05,55.94767,-2.04033,55772,3829,101,16,,2,4,670,4687,0,670,0,0,0,0,0,670,0,1339,670,1339,670,0,0.0099,0.0694,0,0.0099,0,0,0,0,0,0.0099,0,0.0198,0.0099,0.0198,0.009920272,0,1,7,0,1,0,0,0,0,0,1,0,2,1,2,1,0
2022,2021-2022,0122S,Forth and Tay,Forth_Tay4,0122S_04,06/01/2022,04:33,56.51567,-2.54683,55772,06/01/2022,05:05,56.5485,-2.51333,72683,5073,134,16,190,3,4.4,1011,2527,505,0,0,505,0,0,0,505,0,0,505,1011,505,0,0.015,0.0374,0.0075,0,0,0.0075,0,0,0,0.0075,0,0,0.0075,0.015,0.007487573,0,2,5,1,0,0,1,0,0,0,1,0,0,1,2,1,0
2022,2021-2022,0122S,Forth and Tay,Forth_Tay5,0122S_05,06/01/2022,08:00,56.71383,-2.226,72683,06/01/2022,08:55,56.66233,-2.24483,96780,7229,190,33,195,6,4.7,355,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0.0053,0,0,0,0,0,0,0,0.0053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,2021-2022,0122S,West Highlands,Forth_Tay6,0122S_06,09/01/2022,05:13,58.07417,-5.88683,96780,09/01/2022,05:50,58.08367,-5.814,1186,1322,35,20,223,3,3.4,7761,0,1940,0,1940,0,0,0,3881,0,0,0,0,0,0,0,0.115,0,0.0287,0,0.0287,0,0,0,0.0575,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
2022,2021-2022,0122S,West Highlands,Forth_Tay7,0122S_07,09/01/2022,08:29,57.93133,-5.7945,1186,09/01/2022,09:06,57.90067,-5.84517,27498,7894,208,20,212,3,3.5,3248,325,0,0,0,0,0,0,3248,325,0,0,0,0,0,0,0.0481,0.0048,0,0,0,0,0,0,0.0481,0.0048,0,0,0,0,0,0,10,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0
2022,2021-2022,0122S,West Highlands,Minches4,0122S_08,09/01/2022,13:20,57.649,-6.0045,27498,09/01/2022,13:56,57.6805,-6.05617,42839,4602,121,11.2,172,2,4.2,11143,1114,0,1114,557,6128,1114,557,1671,557,0,0,557,0,0,0,0.1651,0.0165,0,0.0165,0.0083,0.0908,0.0165,0.0083,0.0248,0.0083,0,0,0.0083,0,0,0,20,2,0,2,1,11,2,1,3,1,0,0,1,0,0,0
2022,2021-2022,0122S,West Highlands,Minches5,0122S_09,09/01/2022,14:31,57.716,-6.15967,42839,09/01/2022,15:08,57.731,-6.22183,56402,4069,107,10.1,177,2,3.5,6932,2521,630,2521,0,1891,630,0,1260,2521,0,0,0,0,0,0,0.1027,0.0373,0.0093,0.0373,0,0.028,0.0093,0,0.0187,0.0373,0,0,0,0,0,0,11,4,1,4,0,3,1,0,2,4,0,0,0,0,0,0
2022,2021-2022,0122S,West Highlands,Minches8,0122S_12,09/01/2022,19:36,57.36817,-6.8865,90399,09/01/2022,20:09,57.332,-6.85517,6651,4875,128,14.2,144.6,2,4,6837,6837,526,0,0,6311,0,0,0,5259,0,0,526,1052,0,0,0.1013,0.1013,0.0078,0,0,0.0935,0,0,0,0.0779,0,0,0.0078,0.0156,0,0,13,13,1,0,0,12,0,0,0,10,0,0,1,2,0,0
2022,2021-2022,0122S,West Highlands,Minches9,0122S_13,09/01/2022,22:07,57.12833,-6.55533,6651,09/01/2022,22:42,57.1035,-6.50417,25667,5705,150,11.8,120,2,4,4045,449,0,0,0,1798,449,0,1798,0,0,0,449,0,0,0,0.0599,0.0067,0,0,0,0.0266,0.0067,0,0.0266,0,0,0,0.0067,0,0,0,9,1,0,0,0,4,1,0,4,0,0,0,1,0,0,0
2022,2021-2022,0122S,West Highlands,Rhum1,0122S_14,10/01/2022,01:33,56.95433,-6.47717,25667,10/01/2022,02:10,56.93683,-6.54217,40720,4516,119,21.9,147.1,2,3.6,1136,1703,0,0,568,0,0,0,568,1136,0,0,568,0,0,0,0.0168,0.0252,0,0,0.0084,0,0,0,0.0084,0.0168,0,0,0.0084,0,0,0,2,3,0,0,1,0,0,0,1,2,0,0,1,0,0,0
2022,2021-2022,0122S,West Highlands,MULL1,0122S_15,10/01/2022,12:59,56.67033,-6.19217,40720,10/01/2022,13:34,56.66617,-6.1265,57485,5030,132,27,188,5,4.4,1020,510,0,0,510,510,0,0,0,510,0,0,0,0,0,0,0.0151,0.0076,0,0,0.0076,0.0076,0,0,0,0.0076,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,MULL2,0122S_16,10/01/2022,14:22,56.58433,-5.98283,57485,10/01/2022,14:56,56.55583,-5.93983,71626,4242,112,21,181.3,4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,MULL3,0122S_17,10/01/2022,15:11,56.537,-5.8945,71626,10/01/2022,15:14,56.5275,-5.8305,86402,4433,117,26.4,254,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,MULL4,0122S_18,10/01/2022,16:48,56.4145,-5.62083,86402,10/01/2022,17:25,56.36917,-5.65183,1040,4391,116,25.1,249.1,4,,1168,0,0,0,0,0,0,0,1168,0,0,0,0,0,0,0,0.0173,0,0,0,0,0,0,0,0.0173,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,SW Mull,0122S_19,10/01/2022,23:13,56.17283,-6.544,1040,10/01/2022,23:50,56.19283,-6.59667,14352,3994,105,19,257,5,3.4,0,3210,0,0,0,0,0,0,0,3210,0,0,0,0,0,0,0,0.0476,0,0,0,0,0,0,0,0.0476,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,Minches,0122S_20,11/01/2022,00:45,56.29433,-6.77083,14352,11/01/2022,01:22,56.3365,-6.7615,29841,4647,122,13.1,223.1,5,4,552,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0.0082,0,0,0,0,0,0,0,0.0082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,Minches,0122S_21,11/01/2022,02:05,56.43533,-6.6915,29841,11/01/2022,02:38,56.47067,-6.66033,44396,4367,115,19.4,253.8,5,3.4,0,587,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0.0087,0,0,0,0,0,0,0,0.0087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,Minches,0122S_22,11/01/2022,03:15,56.54567,-6.55783,44396,11/01/2022,03:45,56.5695,-6.50883,58013,4085,108,17,233,5,4.4,6904,0,0,628,0,6277,0,0,0,0,0,0,0,0,0,0,0.1023,0,0,0.0093,0,0.093,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Argyll,Minches,0122S_23,11/10/2022,04:24,56.6515,-6.4215,58013,11/10/2022,04:55,56.69217,-6.38017,72622,4383,115,23,222.3,5,5,5265,585,0,3510,0,1755,0,0,0,0,0,0,585,0,0,0,0.078,0.0087,0,0.052,0,0.026,0,0,0,0,0,0,0.0087,0,0,0,9,1,0,6,0,3,0,0,0,0,0,0,1,0,0,0
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_24,11/10/2022,14:18,57.283,-7.09117,72622,11/10/2022,14:54,57.3255,-7.07533,87589,4490,118,23.4,237.9,3,4.5,2855,1142,0,0,0,0,0,0,2855,571,0,0,571,0,0,0,0.0423,0.0169,0,0,0,0,0,0,0.0423,0.0085,0,0,0.0085,0,0,0,5,2,0,0,0,0,0,0,5,1,0,0,1,0,0,0
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_25,11/01/2022,16:37,57.59183,-7.01183,87589,11/01/2022,17:13,57.62733,-6.966,4193,4981,131,24.4,250,3,4.4,1030,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_26,11/01/2022,18:19,57.76317,-6.78667,4193,11/01/2022,18:55,57.79333,-6.72483,23257,5719,151,24,228,3,4.2,2690,0,0,897,0,897,0,0,897,0,0,0,0,0,0,0,0.0399,0,0,0.0133,0,0.0133,0,0,0.0133,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_27,11/01/2022,19:38,57.85983,-6.58433,23257,11/01/2022,20:25,57.8985,-6.51033,46529,6982,184,29,229,3,4.2,5509,0,0,2938,0,735,367,0,1469,0,0,0,0,0,0,0,0.0816,0,0,0.0435,0,0.0109,0.0054,0,0.0218,0,0,0,0,0,0,0,15,0,0,8,0,2,1,0,4,0,0,0,0,0,0,0
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_28,11/01/2022,21:08,57.97017,-6.3745,46529,11/01/2022,21:45,58.00133,-6.31517,64463,5380,142,30,218,3,4.1,477,2383,477,0,0,0,0,0,0,953,0,0,477,477,0,477,0.0071,0.0353,0.0071,0,0,0,0,0,0,0.0141,0,0,0.0071,0.0071,0,0.007060463,1,5,1,0,0,0,0,0,0,2,0,0,1,1,0,1
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_29,11/01/2022,22:29,58.08617,-6.19817,64463,11/01/2022,23:08,58.12767,-6.14633,83563,5730,151,32,226,3,4.9,4027,0,0,0,0,447,0,0,3580,0,0,0,0,0,0,0,0.0597,0,0,0,0,0.0066,0,0,0.053,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0
2022,2021-2022,0122S,Outer Hebrides,Minches,0122S_30,11/01/2022,23:54,58.22017,-6.07083,83563,11/01/2022,00:24,58.255,-6.05067,97989,4328,114,24,240,4,4.6,592,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0.0088,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF10,0122S_31,12/01/2022,15:33,58.46683,-2.9275,97989,12/01/2022,16:11,58.42717,-2.96333,14572,4975,131,26,233,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF9,0122S_32,12/01/2022,17:03,58.31933,-3.08983,14572,12/01/2022,17:46,58.28133,-3.1475,34801,6069,160,23,252,3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF8,0122S_33,12/01/2022,18:32,58.20183,-3.27833,34801,12/01/2022,19:05,58.16983,-3.324,49971,4551,120,28,241,,,563,563,0,563,0,0,0,0,0,563,0,0,0,0,0,0,0.0083,0.0083,0,0.0083,0,0,0,0,0,0.0083,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF4,0122S_34,13/01/2022,06:39,57.882,-3.17983,49971,13/01/2022,07:16,57.85883,-3.26633,70154,6055,159,25,233,4,5.2,6352,0,423,1270,0,847,0,0,3811,0,0,0,0,0,0,0,0.0941,0,0.0063,0.0188,0,0.0125,0,0,0.0565,0,0,0,0,0,0,0,15,0,1,3,0,2,0,0,9,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF5,0122S_35,13/01/2022,11:09,57.7645,-3.66217,70154,13/01/2022,11:42,57.737,-3.706,86973,5046,133,26,225,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2021-2022,0122S,Moray Firth,MF6 ,0122S_36,13/01/2022,13:03,57.699,-3.74483,86973,13/01/2022,13:37,57.7235,-3.69133,1254,4284,113,27,223,4,4.4,599,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0.0089,0,0,0,0,0,0.0089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
